   1,    1, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_001.png', cX= 208, cY= 769, Frame=   159
   1,   56, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_056.png', cX=2546, cY= 749, Frame=   214
   2,    1, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_002\Image_001.png', cX= 810, cY=1540, Frame=   214
   1,   57, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_057.png', cX=2586, cY= 750, Frame=   215
   1,   58, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_058.png', cX=2628, cY= 748, Frame=   216
   1,   59, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_059.png', cX=2669, cY= 747, Frame=   217
   1,   60, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_060.png', cX=2707, cY= 746, Frame=   218
   1,   61, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_061.png', cX=2753, cY= 749, Frame=   219
   1,   62, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_062.png', cX=2828, cY= 745, Frame=   221
   1,   63, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_063.png', cX=2868, cY= 745, Frame=   222
   1,   64, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_064.png', cX=2910, cY= 744, Frame=   223
   1,   65, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_065.png', cX=2951, cY= 742, Frame=   224
   1,   66, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_066.png', cX=2995, cY= 741, Frame=   225
   1,   67, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_067.png', cX=3037, cY= 741, Frame=   226
   1,   68, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_068.png', cX=3082, cY= 739, Frame=   227
   1,   69, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_069.png', cX=3126, cY= 738, Frame=   228
   1,   70, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_070.png', cX=3172, cY= 738, Frame=   229
   1,   71, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_071.png', cX=3216, cY= 735, Frame=   230
   1,   72, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_072.png', cX=3258, cY= 735, Frame=   231
   1,   73, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_073.png', cX=3301, cY= 732, Frame=   232
   1,   74, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_074.png', cX=3345, cY= 730, Frame=   233
   1,   75, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_075.png', cX=3387, cY= 728, Frame=   234
   1,   76, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_076.png', cX=3428, cY= 726, Frame=   235
   1,   77, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_077.png', cX=3469, cY= 723, Frame=   236
   3,    1, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_003\Image_001.png', cX=1662, cY=1532, Frame=   236
   1,   78, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_078.png', cX=3512, cY= 719, Frame=   237
   1,   79, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_079.png', cX=3552, cY= 717, Frame=   238
   1,   80, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_080.png', cX=3594, cY= 713, Frame=   239
   1,   81, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_081.png', cX=3636, cY= 711, Frame=   240
   1,   82, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_082.png', cX=3678, cY= 707, Frame=   241
   1,   83, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_083.png', cX=3723, cY= 704, Frame=   242
   1,   84, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_084.png', cX=3767, cY= 703, Frame=   243
   1,   85, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_085.png', cX=3811, cY= 699, Frame=   244
   1,   86, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_086.png', cX=3855, cY= 699, Frame=   245
   1,   87, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_087.png', cX=3906, cY= 703, Frame=   246
   1,   88, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_088.png', cX=3948, cY= 696, Frame=   247
   1,   89, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_089.png', cX=3992, cY= 692, Frame=   248
   1,   90, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_090.png', cX=4037, cY= 699, Frame=   249
   1,   91, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_001\Image_091.png', cX=4082, cY= 702, Frame=   250
   4,    1, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_001.png', cX= 606, cY= 935, Frame=   307
   4,    2, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_002.png', cX= 643, cY= 935, Frame=   308
   4,    3, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_003.png', cX= 679, cY= 934, Frame=   309
   4,    4, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_004.png', cX= 719, cY= 937, Frame=   310
   4,    5, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_005.png', cX= 757, cY= 935, Frame=   311
   4,    6, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_006.png', cX= 796, cY= 936, Frame=   312
   4,    7, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_007.png', cX= 832, cY= 937, Frame=   313
   4,    8, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_008.png', cX= 869, cY= 935, Frame=   314
   4,    9, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_009.png', cX= 946, cY= 935, Frame=   316
   4,   10, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_010.png', cX=1017, cY= 934, Frame=   318
   4,   11, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_011.png', cX=1056, cY= 934, Frame=   319
   4,   12, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_012.png', cX=1129, cY= 933, Frame=   321
   4,   13, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_013.png', cX=1164, cY= 933, Frame=   322
   5,    1, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_005\Image_001.png', cX=  54, cY= 308, Frame=   323
   4,   14, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_014.png', cX=1241, cY= 932, Frame=   324
   4,   15, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_015.png', cX=1278, cY= 934, Frame=   325
   4,   16, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_016.png', cX=1310, cY= 932, Frame=   326
   6,    1, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_001.png', cX= 208, cY= 306, Frame=   326
   4,   17, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_017.png', cX=1351, cY= 933, Frame=   327
   6,    2, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_002.png', cX= 257, cY= 304, Frame=   327
   4,   18, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_018.png', cX=1387, cY= 933, Frame=   328
   6,    3, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_003.png', cX= 306, cY= 302, Frame=   328
   4,   19, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_019.png', cX=1424, cY= 932, Frame=   329
   6,    4, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_004.png', cX= 353, cY= 299, Frame=   329
   4,   20, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_020.png', cX=1462, cY= 930, Frame=   330
   6,    5, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_005.png', cX= 400, cY= 295, Frame=   330
   4,   21, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_021.png', cX=1495, cY= 930, Frame=   331
   6,    6, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_006.png', cX= 446, cY= 293, Frame=   331
   4,   22, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_022.png', cX=1535, cY= 931, Frame=   332
   6,    7, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_007.png', cX= 491, cY= 290, Frame=   332
   4,   23, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_023.png', cX=1569, cY= 929, Frame=   333
   6,    8, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_008.png', cX= 534, cY= 287, Frame=   333
   6,    9, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_009.png', cX= 577, cY= 284, Frame=   334
   4,   24, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_024.png', cX=1642, cY= 929, Frame=   335
   6,   10, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_010.png', cX= 618, cY= 282, Frame=   335
   4,   25, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_025.png', cX=1678, cY= 928, Frame=   336
   6,   11, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_011.png', cX= 660, cY= 280, Frame=   336
   4,   26, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_026.png', cX=1715, cY= 928, Frame=   337
   6,   12, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_012.png', cX= 701, cY= 278, Frame=   337
   4,   27, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_027.png', cX=1749, cY= 928, Frame=   338
   6,   13, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_013.png', cX= 741, cY= 278, Frame=   338
   7,    1, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_001.png', cX= 218, cY= 960, Frame=   338
   4,   28, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_028.png', cX=1785, cY= 927, Frame=   339
   6,   14, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_014.png', cX= 784, cY= 278, Frame=   339
   7,    2, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_002.png', cX= 255, cY= 960, Frame=   339
   6,   15, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_015.png', cX= 824, cY= 276, Frame=   340
   7,    3, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_003.png', cX= 292, cY= 961, Frame=   340
   6,   16, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_016.png', cX= 864, cY= 275, Frame=   341
   7,    4, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_004.png', cX= 326, cY= 962, Frame=   341
   6,   17, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_017.png', cX= 906, cY= 276, Frame=   342
   7,    5, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_005.png', cX= 363, cY= 963, Frame=   342
   6,   18, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_018.png', cX= 948, cY= 275, Frame=   343
   7,    6, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_006.png', cX= 400, cY= 960, Frame=   343
   6,   19, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_019.png', cX= 988, cY= 274, Frame=   344
   7,    7, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_007.png', cX= 436, cY= 961, Frame=   344
   6,   20, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_020.png', cX=1031, cY= 276, Frame=   345
   7,    8, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_008.png', cX= 471, cY= 962, Frame=   345
   4,   29, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_029.png', cX=2037, cY= 924, Frame=   346
   6,   21, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_021.png', cX=1073, cY= 275, Frame=   346
   7,    9, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_009.png', cX= 507, cY= 961, Frame=   346
   6,   22, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_022.png', cX=1115, cY= 276, Frame=   347
   7,   10, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_010.png', cX= 543, cY= 959, Frame=   347
   6,   23, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_023.png', cX=1155, cY= 275, Frame=   348
   7,   11, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_011.png', cX= 580, cY= 961, Frame=   348
   6,   24, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_024.png', cX=1195, cY= 275, Frame=   349
   7,   12, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_012.png', cX= 616, cY= 961, Frame=   349
   6,   25, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_025.png', cX=1236, cY= 275, Frame=   350
   7,   13, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_013.png', cX= 652, cY= 962, Frame=   350
   4,   30, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_030.png', cX=2220, cY= 923, Frame=   351
   6,   26, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_026.png', cX=1276, cY= 273, Frame=   351
   7,   14, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_014.png', cX= 688, cY= 960, Frame=   351
   6,   27, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_027.png', cX=1317, cY= 273, Frame=   352
   7,   15, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_015.png', cX= 722, cY= 960, Frame=   352
   6,   28, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_028.png', cX=1358, cY= 274, Frame=   353
   7,   16, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_016.png', cX= 757, cY= 961, Frame=   353
   4,   31, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_031.png', cX=2328, cY= 921, Frame=   354
   6,   29, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_029.png', cX=1400, cY= 274, Frame=   354
   7,   17, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_017.png', cX= 791, cY= 961, Frame=   354
   6,   30, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_030.png', cX=1441, cY= 274, Frame=   355
   7,   18, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_018.png', cX= 825, cY= 960, Frame=   355
   6,   31, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_031.png', cX=1481, cY= 273, Frame=   356
   7,   19, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_019.png', cX= 860, cY= 959, Frame=   356
   6,   32, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_032.png', cX=1522, cY= 274, Frame=   357
   7,   20, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_020.png', cX= 896, cY= 962, Frame=   357
   4,   32, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_004\Image_032.png', cX=2473, cY= 919, Frame=   358
   6,   33, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_033.png', cX=1564, cY= 275, Frame=   358
   7,   21, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_021.png', cX= 931, cY= 963, Frame=   358
   6,   34, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_034.png', cX=1605, cY= 275, Frame=   359
   7,   22, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_022.png', cX= 965, cY= 960, Frame=   359
   6,   35, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_035.png', cX=1647, cY= 275, Frame=   360
   7,   23, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_023.png', cX=1001, cY= 959, Frame=   360
   6,   36, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_036.png', cX=1689, cY= 276, Frame=   361
   7,   24, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_024.png', cX=1039, cY= 961, Frame=   361
   6,   37, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_037.png', cX=1730, cY= 277, Frame=   362
   7,   25, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_025.png', cX=1074, cY= 961, Frame=   362
   6,   38, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_038.png', cX=1771, cY= 278, Frame=   363
   7,   26, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_026.png', cX=1110, cY= 960, Frame=   363
   6,   39, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_039.png', cX=1813, cY= 276, Frame=   364
   7,   27, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_007\Image_027.png', cX=1144, cY= 959, Frame=   364
   6,   40, '..\VideoTestCases\1-3-25 Ostracod Runs Image 9\Images_001\Object_006\Image_040.png', cX=1854, cY= 277, Frame=   365
